$ paste ~/anti.a.txt ~/anti.b.txt | awk '{ print $1, $2, $4}'

antievangélico	ˌɐ̃ntʃiʲˌevɐ̃nʒˈɛlikʊ	ˌɐ̃ntʃiʲˌevɐ̃nʒˈɛlikʊ
antifascismo	ˌɐ̃ntʃifasˈizmʊ	ˌɐ̃ntʃifasˈizmʊ
antifascismos	ˌɐ̃ntʃifasˈizmʊs	ˌɐ̃ntʃifˌasˈizmʊs
antifascista	ˌɐ̃ntʃifasˈistɐ	ˌɐ̃ntʃifasˈistɐ
antifascistas	ˌɐ̃ntʃifasˈistɐs	ˌɐ̃ntʃifˌasˈistɐs
antifebril	ˌɐ̃ntʃifebɾˈiʊ	ˌɐ̃ntʃifebɾˈiʊ
antifebris	ˌɐ̃ntʃifebɾˈis	ˌɐ̃ntʃifebɾˈis
antifederal	ˌɐ̃ntʃifˌedeɾˈaʊ	ˌɐ̃ntʃifˌedeɾˈaʊ
antifederalismo	ˌɐ̃ntʃifˌedeɾalˈizmʊ	ˌɐ̃ntʃifˌedeɾalˈizmʊ
antifederalismos	ˌɐ̃ntʃifˌedeɾalˈizmʊs	ˌɐ̃ntʃifˌedeɾalˈizmʊs
antifederalista	ˌɐ̃ntʃifˌedeɾalˈistɐ	ˌɐ̃ntʃifˌedeɾalˈistɐ
antifederalistas	ˌɐ̃ntʃifˌedeɾalˈistɐs	ˌɐ̃ntʃifˌedeɾalˈistɐs
antiferruginoso	ˌɐ̃ntʃifˌexuʒinˈozʊ	ˌɐ̃ntʃifˌexuʒinˈozʊ
antifilosófico	ˌɐ̃ntʃifˌilozˈɔfikʊ	ˌɐ̃ntʃifˌilozˈɔfikʊ
antifogo	ˌɐ̃ntʃifˈɔɡʊ	ˌɐ̃ntʃifˈoɡʊ
antifogos	ˌɐ̃ntʃifˈɔɡʊs	ˌɐ̃ntʃifˈɔɡʊs
antiga	ˌɐ̃ntʃˈiɡɐ	ˌɐ̃ntʃˈiɡɐ
antigamente	ˌɐ̃ntʃiɡɐmˈeɪntʃɪ	ˌɐ̃ntʃiɡɐmˈeɪntʃɪ
antigas	ˌɐ̃ntʃˈiɡɐs	ˌɐ̃ntʃˈiɡɐs
antigás	ˌɐ̃ntʃiɡˈas	ˌɐ̃ntʃiɡˈas
antigásico	ˌɐ̃ntʃiɡˈazikʊ	ˌɐ̃ntʃiɡˈazikʊ
antigénica	ˌɐ̃ntʃiʒˈɛnikɐ	ˌɐ̃ntʃiʒˈɛnikɐ
antigênica	ˌɐ̃ntʃiʒˈenikɐ	ˌɐ̃ntʃiʒˈenikɐ
antigénicas	ˌɐ̃ntʃiʒˈɛnikɐs	ˌɐ̃ntʃiʒˈɛnikɐs
antigênicas	ˌɐ̃ntʃiʒˈenikɐs	ˌɐ̃ntʃiʒˈenikɐs
antigénico	ˌɐ̃ntʃiʒˈɛnikʊ	ˌɐ̃ntʃiʒˈɛnikʊ
antigênico	ˌɐ̃ntʃiʒˈenikʊ	ˌɐ̃ntʃiʒˈenikʊ
antigénicos	ˌɐ̃ntʃiʒˈɛnikʊs	ˌɐ̃ntʃiʒˈɛnikʊs
antigênicos	ˌɐ̃ntʃiʒˈenikʊs	ˌɐ̃ntʃiʒˈenikʊs
antigénio	ˌɐ̃ntʃiʒˈɛnjʊ	ˌɐ̃ntʃiʒˈɛnjʊ
antigénios	ˌɐ̃ntʃiʒˈɛnjʊs	ˌɐ̃ntʃiʒˈɛnjʊs
antigeométrico	ˌɐ̃ntʃiʒˌeomˈɛtɾikʊ	ˌɐ̃ntʃiʒˌeomˈɛtɾikʊ
antigermânico	ˌɐ̃ntʃiʒeɾmˈɐ̃nikʊ	ˌɐ̃ntʃiʒˌeɾmˈɐ̃nikʊ
antigo	ˌɐ̃ntʃˈiɡʊ	ˌɐ̃ntʃˈiɡʊ
antigório	ˌɐ̃ntʃiɡˈɔɾjʊ	ˌɐ̃ntʃiɡˈɔɾjʊ
antigos	ˌɐ̃ntʃˈiɡʊs	ˌɐ̃ntʃˈiɡʊs
antigotoso	ˌɐ̃ntʃiɡotˈozʊ	ˌɐ̃ntʃiɡˌotˈozʊ
antigovernamental	ˌɐ̃ntʃiɡˌoveɾnˌɐmeɪntˈaʊ	ˌɐ̃ntʃiɡˌoveɾnˌɐmeɪntˈaʊ
antigramatical	ˌɐ̃ntʃiɡɾˌɐmatʃikˈaʊ	ˌɐ̃ntʃiɡɾˌɐmatʃikˈaʊ
antigrevista	ˌɐ̃ntʃiɡɾevˈistɐ	ˌɐ̃ntʃiɡɾevˈistɐ
antigripal	ˌɐ̃ntʃiɡɾipˈaʊ	ˌɐ̃ntʃiɡɾipˈaʊ
antiguana	ˌɐ̃ntʃiɡwˈɐ̃nɐ	ˌɐ̃ntʃiɡwˈɐ̃nɐ
antiguanas	ˌɐ̃ntʃiɡwˈɐ̃nɐs	ˌɐ̃ntʃiɡwˈɐ̃nɐs
antiguano	ˌɐ̃ntʃiɡwˈɐ̃nʊ	ˌɐ̃ntʃiɡwˈɐ̃nʊ
antiguanos	ˌɐ̃ntʃiɡwˈɐ̃nʊs	ˌɐ̃ntʃiɡwˈɐ̃nʊs
antiguidade	ˌɐ̃ntʃiɡwidˈadʒɪ	ˌɐ̃ntʃiɡˌidˈadʒɪ
antiguidades	ˌɐ̃ntʃiɡwidˈadʒɪs	ˌɐ̃ntʃiɡˌidˈadʒɪs
anti-herói	ɐ̃ntʃˈiʲeɾˈɔɪ	ˌɐ̃ntʃiʲeɾˈɔɪ
anti-heróis	ɐ̃ntʃˈiʲeɾˈɔɪs	ˌɐ̃ntʃiʲeɾˈɔɪs
