13042,0.0071,"jader"
13061,0.0071,"agatha"
13225,0.0072,"salomao"
13311,0.0073,"helder"
13377,0.0073,"nivia"
13439,0.0073,"goncalo"
13591,0.0074,"atila"
13707,0.0075,"rosaria"
13744,0.0075,"abilio"
13776,0.0075,"wanda"
13826,0.0076,"jeova"
13993,0.0076,"rogeria"
14313,0.0078,"nivea"
14349,0.0078,"jeronimo"
14349,0.0078,"jeronimo"
14477,0.0079,"amalia"
14672,0.0080,"erico"
14767,0.0081,"glauber"
14988,0.0082,"lucilia"
15572,0.0085,"americo"
15618,0.0085,"alexia"
16020,0.0088,"wellinton"
16022,0.0088,"taise"
16041,0.0088,"leo"
16069,0.0088,"plinio"
16348,0.0089,"inacia"
16421,0.0090,"estevao"
16421,0.0090,"estevao"
16986,0.0093,"euripedes"
16988,0.0093,"decio"
18079,0.0099,"aluisio"
18250,0.0100,"fabia"
18434,0.0101,"genesio"
18829,0.0103,"eloa"
18937,0.0103,"candida"
19187,0.0105,"efigenia"
19199,0.0105,"elida"
19272,0.0105,"felix"
19442,0.0106,"dionisio"
19542,0.0107,"aurelio"
20068,0.0110,"hamilton"
20323,0.0111,"isis"
20395,0.0111,"antonieta"
20602,0.0113,"regis"
20690,0.0113,"analia"
21172,0.0116,"abraao"
21402,0.0117,"emilio"
21404,0.0117,"elcio"
21788,0.0119,"janio"
21967,0.0120,"otacilio"
22305,0.0122,"marcilio"
22349,0.0122,"rubia"
22419,0.0122,"julieta"
22425,0.0122,"higor"
22543,0.0123,"kenia"
22621,0.0124,"kesia"
22687,0.0124,"elder"
22789,0.0124,"valdineia"
23424,0.0128,"agata"
24125,0.0132,"savio"
24537,0.0134,"tulio"
24641,0.0135,"lilia"
25099,0.0137,"aloisio"
25122,0.0137,"enio"
25915,0.0142,"nazare"
26545,0.0145,"caue"
26557,0.0145,"jennifer"
26978,0.0147,"getulio"
28538,0.0156,"eugenio"
28538,0.0156,"eugenio"
28641,0.0156,"raisa"
28701,0.0157,"lavinia"
29257,0.0160,"iuri"
29318,0.0160,"laisa"
29424,0.0161,"kaue"
30218,0.0165,"fagner"
30681,0.0168,"lucelia"
30949,0.0169,"talia"
31033,0.0170,"dario"
31660,0.0173,"rosalia"
31893,0.0174,"icaro"
32008,0.0175,"welinton"
32849,0.0179,"tarcisio"
33063,0.0181,"ederson"
